time,road_id,traffic_flow,prompt,target
"DatetimeIndex(['2024-01-01 10:00:00', '2024-01-01 11:00:00',
               '2024-01-01 12:00:00', '2024-01-01 13:00:00',
               '2024-01-01 14:00:00', '2024-01-01 15:00:00',
               '2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[88.18314841249561, 103.53172981263769, 111.67859682308254, 111.4329981737075, 115.90410664016918, 122.36783371818255, 127.88061061583258, 123.79913063560568, 127.63102168225856, 114.54700329867946, 111.43290954982957, 104.73168124875149, 91.39123051424365, 95.96927559547636, 90.58317180262524, 82.41724299151373, 89.95819094922022, 69.56408358492277, 71.44621731610155, 76.48976876358635, 85.79954378972602, 91.44926686900565, 93.89472271807553, 98.63648807682948]","已知过去24小时交通流量为：[88.18314841249561, 103.53172981263769, 111.67859682308254, 111.4329981737075, 115.90410664016918, 122.36783371818255, 127.88061061583258, 123.79913063560568, 127.63102168225856, 114.54700329867946, 111.43290954982957, 104.73168124875149, 91.39123051424365, 95.96927559547636, 90.58317180262524, 82.41724299151373, 89.95819094922022, 69.56408358492277, 71.44621731610155, 76.48976876358635, 85.79954378972602, 91.44926686900565, 93.89472271807553, 98.63648807682948]，预测未来6小时流量为：","97, 123, 99, 80, 87, 94"
"DatetimeIndex(['2024-01-01 11:00:00', '2024-01-01 12:00:00',
               '2024-01-01 13:00:00', '2024-01-01 14:00:00',
               '2024-01-01 15:00:00', '2024-01-01 16:00:00',
               '2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[121.57509612050148, 120.28040787590582, 136.22247023828123, 130.24485046256322, 146.5047824862597, 139.1179499180516, 141.56254970516295, 152.38564760545236, 132.9094465454399, 129.2980646639375, 124.36152993169304, 117.6789844068544, 124.50994217145892, 112.23228990674087, 104.04973463949369, 87.99406660400021, 101.93164473083421, 94.8884462264594, 101.7594687929733, 106.8691491672966, 101.46518303092198, 107.14683065535729, 126.40964875389557, 116.9209722763163]","已知过去24小时交通流量为：[121.57509612050148, 120.28040787590582, 136.22247023828123, 130.24485046256322, 146.5047824862597, 139.1179499180516, 141.56254970516295, 152.38564760545236, 132.9094465454399, 129.2980646639375, 124.36152993169304, 117.6789844068544, 124.50994217145892, 112.23228990674087, 104.04973463949369, 87.99406660400021, 101.93164473083421, 94.8884462264594, 101.7594687929733, 106.8691491672966, 101.46518303092198, 107.14683065535729, 126.40964875389557, 116.9209722763163]，预测未来6小时流量为：","120, 142, 127, 119, 100, 121"
"DatetimeIndex(['2024-01-01 12:00:00', '2024-01-01 13:00:00',
               '2024-01-01 14:00:00', '2024-01-01 15:00:00',
               '2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[164.37534870959587, 164.4536197720044, 177.86705811713162, 161.29867982780382, 183.12282593114364, 177.07260880639024, 181.76525653979223, 179.96406262305297, 174.69119228653685, 168.8081949887242, 165.69234355881397, 163.14830480171145, 154.1404366336915, 144.85528279506536, 148.2915550415316, 140.98337330939734, 145.9138771631657, 137.40010667125435, 143.54610527559527, 136.89616927325403, 143.48203911979385, 160.6193452552476, 155.4292121150023, 163.33001607687436]","已知过去24小时交通流量为：[164.37534870959587, 164.4536197720044, 177.86705811713162, 161.29867982780382, 183.12282593114364, 177.07260880639024, 181.76525653979223, 179.96406262305297, 174.69119228653685, 168.8081949887242, 165.69234355881397, 163.14830480171145, 154.1404366336915, 144.85528279506536, 148.2915550415316, 140.98337330939734, 145.9138771631657, 137.40010667125435, 143.54610527559527, 136.89616927325403, 143.48203911979385, 160.6193452552476, 155.4292121150023, 163.33001607687436]，预测未来6小时流量为：","159, 178, 175, 142, 135, 166"
"DatetimeIndex(['2024-01-01 13:00:00', '2024-01-01 14:00:00',
               '2024-01-01 15:00:00', '2024-01-01 16:00:00',
               '2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[161.18729344613806, 167.23564263286076, 167.12340304400809, 175.54828186548585, 183.31711737275702, 173.4472528829696, 185.98607679879717, 188.601499561348, 176.073386459879, 165.03628914680738, 168.2637939982445, 166.69194634625615, 155.52660904892574, 157.09580645345287, 146.6446382152355, 143.49054557259487, 137.85667897539273, 145.1047481879575, 136.8768177272452, 131.5487528189465, 150.44137048031394, 140.19086893355058, 156.3642934799589, 164.8569553657309]","已知过去24小时交通流量为：[161.18729344613806, 167.23564263286076, 167.12340304400809, 175.54828186548585, 183.31711737275702, 173.4472528829696, 185.98607679879717, 188.601499561348, 176.073386459879, 165.03628914680738, 168.2637939982445, 166.69194634625615, 155.52660904892574, 157.09580645345287, 146.6446382152355, 143.49054557259487, 137.85667897539273, 145.1047481879575, 136.8768177272452, 131.5487528189465, 150.44137048031394, 140.19086893355058, 156.3642934799589, 164.8569553657309]，预测未来6小时流量为：","161, 173, 176, 160, 144, 151"
"DatetimeIndex(['2024-01-01 14:00:00', '2024-01-01 15:00:00',
               '2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[143.58840825846247, 151.25187763637132, 157.1149734337534, 155.81689397315478, 173.8920367899749, 171.81666627312205, 167.01223052873667, 166.7621525393919, 159.07005837020355, 157.07299135688447, 154.35520725008595, 149.1216148816504, 147.18401083237137, 141.66490888126887, 129.78330551825366, 131.30262145070736, 132.26352107594656, 120.95673468611663, 129.51281390915628, 134.05232621457185, 134.67343884062615, 143.26637737433467, 140.2592636455141, 141.95788346503423]","已知过去24小时交通流量为：[143.58840825846247, 151.25187763637132, 157.1149734337534, 155.81689397315478, 173.8920367899749, 171.81666627312205, 167.01223052873667, 166.7621525393919, 159.07005837020355, 157.07299135688447, 154.35520725008595, 149.1216148816504, 147.18401083237137, 141.66490888126887, 129.78330551825366, 131.30262145070736, 132.26352107594656, 120.95673468611663, 129.51281390915628, 134.05232621457185, 134.67343884062615, 143.26637737433467, 140.2592636455141, 141.95788346503423]，预测未来6小时流量为：","145, 166, 158, 136, 121, 152"
"DatetimeIndex(['2024-01-01 15:00:00', '2024-01-01 16:00:00',
               '2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[164.73328137820525, 172.23645634774496, 170.10807871504096, 178.41770032575613, 180.87134158245124, 179.02083904975177, 193.08747807858444, 177.38161836578192, 171.22485999149725, 173.62794108036246, 172.11619512307078, 158.43106357921238, 161.9350514534628, 149.93060407417232, 150.04165310533827, 145.59033377064495, 140.40987572625846, 147.3242170578456, 140.1801747926904, 149.53702651292667, 149.1609475331561, 144.24414427435931, 154.46936104887945, 169.33891896257364]","已知过去24小时交通流量为：[164.73328137820525, 172.23645634774496, 170.10807871504096, 178.41770032575613, 180.87134158245124, 179.02083904975177, 193.08747807858444, 177.38161836578192, 171.22485999149725, 173.62794108036246, 172.11619512307078, 158.43106357921238, 161.9350514534628, 149.93060407417232, 150.04165310533827, 145.59033377064495, 140.40987572625846, 147.3242170578456, 140.1801747926904, 149.53702651292667, 149.1609475331561, 144.24414427435931, 154.46936104887945, 169.33891896257364]，预测未来6小时流量为：","157, 169, 172, 148, 144, 160"
"DatetimeIndex(['2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[141.78172978894497, 154.76973776791283, 154.211111232539, 147.82074705125927, 156.866545709109, 161.58172036211332, 150.3970289807871, 162.7181301432915, 147.33557360370853, 159.88923693882663, 151.7905230189234, 144.04346391753046, 153.27983351260238, 125.00018544497223, 128.4366505459064, 120.68191497357829, 126.58586708083045, 112.78514437825841, 124.98480678225692, 120.11070832271935, 125.74442859320494, 122.49137971742097, 132.08763512564644, 139.4844602834637]","已知过去24小时交通流量为：[141.78172978894497, 154.76973776791283, 154.211111232539, 147.82074705125927, 156.866545709109, 161.58172036211332, 150.3970289807871, 162.7181301432915, 147.33557360370853, 159.88923693882663, 151.7905230189234, 144.04346391753046, 153.27983351260238, 125.00018544497223, 128.4366505459064, 120.68191497357829, 126.58586708083045, 112.78514437825841, 124.98480678225692, 120.11070832271935, 125.74442859320494, 122.49137971742097, 132.08763512564644, 139.4844602834637]，预测未来6小时流量为：","139, 164, 161, 126, 125, 137"
"DatetimeIndex(['2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[195.52107988102625, 197.60810531005552, 201.31125669897563, 210.9650275419962, 210.74453190545083, 215.4035802935024, 214.6365289967317, 212.6412435730078, 217.33663112122568, 197.90271654873175, 201.90534860878162, 191.1894330049443, 187.32767457395772, 181.41449119843068, 179.9508873013627, 174.50461223333275, 172.18782080704457, 172.93294195960186, 183.44750078331816, 173.26211993547852, 174.14487065527229, 180.58980675172828, 191.130425367849, 183.70028050418225]","已知过去24小时交通流量为：[195.52107988102625, 197.60810531005552, 201.31125669897563, 210.9650275419962, 210.74453190545083, 215.4035802935024, 214.6365289967317, 212.6412435730078, 217.33663112122568, 197.90271654873175, 201.90534860878162, 191.1894330049443, 187.32767457395772, 181.41449119843068, 179.9508873013627, 174.50461223333275, 172.18782080704457, 172.93294195960186, 183.44750078331816, 173.26211993547852, 174.14487065527229, 180.58980675172828, 191.130425367849, 183.70028050418225]，预测未来6小时流量为：","191, 209, 199, 190, 179, 199"
"DatetimeIndex(['2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[103.823953399248, 98.94038046385813, 115.94753218033655, 117.91483275177447, 120.98246149605394, 117.26785419936844, 123.80269219145293, 119.68734037399186, 118.10459710809145, 111.09626932321945, 109.1437064332002, 109.33793081032216, 100.24491117517721, 98.95193204550853, 97.57918321873078, 88.25991593136314, 83.10962470303723, 81.2822187370163, 87.87435736154912, 83.53185613056652, 94.27624216190323, 93.4877139153566, 97.69143810056423, 91.42539677367047]","已知过去24小时交通流量为：[103.823953399248, 98.94038046385813, 115.94753218033655, 117.91483275177447, 120.98246149605394, 117.26785419936844, 123.80269219145293, 119.68734037399186, 118.10459710809145, 111.09626932321945, 109.1437064332002, 109.33793081032216, 100.24491117517721, 98.95193204550853, 97.57918321873078, 88.25991593136314, 83.10962470303723, 81.2822187370163, 87.87435736154912, 83.53185613056652, 94.27624216190323, 93.4877139153566, 97.69143810056423, 91.42539677367047]，预测未来6小时流量为：","110, 118, 114, 90, 86, 98"
"DatetimeIndex(['2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00',
               '2024-01-02 17:00:00', '2024-01-02 18:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[58.47325499545875, 59.85217158720218, 65.41183953365689, 73.50333791346117, 74.81598379065785, 84.48514728222833, 76.66027112073174, 83.54036471506697, 85.22605361176585, 69.33887501717263, 68.89698372499656, 61.874209684603116, 61.57344575847638, 40.25452802364627, 46.393322888595094, 44.949444281693125, 38.17986374757928, 30.46622836047649, 36.22560320692921, 44.84858383204837, 32.578265967662034, 40.90842450950768, 57.24112108800047, 56.20411775572389]","已知过去24小时交通流量为：[58.47325499545875, 59.85217158720218, 65.41183953365689, 73.50333791346117, 74.81598379065785, 84.48514728222833, 76.66027112073174, 83.54036471506697, 85.22605361176585, 69.33887501717263, 68.89698372499656, 61.874209684603116, 61.57344575847638, 40.25452802364627, 46.393322888595094, 44.949444281693125, 38.17986374757928, 30.46622836047649, 36.22560320692921, 44.84858383204837, 32.578265967662034, 40.90842450950768, 57.24112108800047, 56.20411775572389]，预测未来6小时流量为：","56, 75, 68, 50, 45, 59"
"DatetimeIndex(['2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00',
               '2024-01-02 18:00:00', '2024-01-02 19:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[70.50610249496334, 80.59364590018313, 89.41421039845706, 99.28750517430977, 96.21811825065974, 103.9304974418017, 97.97958689994215, 102.78837295348865, 95.01673864058532, 85.10167065357123, 88.00530919297321, 83.31325456021956, 77.3954481879161, 76.00549096275785, 70.39557953561695, 53.78767471201507, 54.30119044564333, 59.72901160954832, 59.33981437685084, 72.89919235719042, 63.029152894929275, 72.64339920947427, 73.24321359677002, 74.38998870953444]","已知过去24小时交通流量为：[70.50610249496334, 80.59364590018313, 89.41421039845706, 99.28750517430977, 96.21811825065974, 103.9304974418017, 97.97958689994215, 102.78837295348865, 95.01673864058532, 85.10167065357123, 88.00530919297321, 83.31325456021956, 77.3954481879161, 76.00549096275785, 70.39557953561695, 53.78767471201507, 54.30119044564333, 59.72901160954832, 59.33981437685084, 72.89919235719042, 63.029152894929275, 72.64339920947427, 73.24321359677002, 74.38998870953444]，预测未来6小时流量为：","78, 96, 92, 65, 63, 73"
"DatetimeIndex(['2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00',
               '2024-01-02 17:00:00', '2024-01-02 18:00:00',
               '2024-01-02 19:00:00', '2024-01-02 20:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[157.20439939996083, 162.03281441095615, 164.50587544524944, 174.97847080607025, 180.94322544405492, 182.83369019753664, 176.8989412706277, 172.6460244822951, 180.6383675412358, 161.84311068985272, 164.62879569380254, 150.7073781282312, 159.46003441513034, 154.75592082885152, 148.26217729615672, 139.71275612606428, 139.26592563622432, 140.01663953610108, 139.04657141176992, 143.09367607838703, 139.26848458178384, 152.91585132292275, 158.8583714665528, 151.22927738500098]","已知过去24小时交通流量为：[157.20439939996083, 162.03281441095615, 164.50587544524944, 174.97847080607025, 180.94322544405492, 182.83369019753664, 176.8989412706277, 172.6460244822951, 180.6383675412358, 161.84311068985272, 164.62879569380254, 150.7073781282312, 159.46003441513034, 154.75592082885152, 148.26217729615672, 139.71275612606428, 139.26592563622432, 140.01663953610108, 139.04657141176992, 143.09367607838703, 139.26848458178384, 152.91585132292275, 158.8583714665528, 151.22927738500098]，预测未来6小时流量为：","167, 165, 169, 149, 142, 161"
"DatetimeIndex(['2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00',
               '2024-01-02 18:00:00', '2024-01-02 19:00:00',
               '2024-01-02 20:00:00', '2024-01-02 21:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[167.23654933268875, 164.88769402805622, 179.28695437873745, 175.81293703601997, 192.43749491577597, 184.97024646520094, 175.576566582698, 185.96404179334425, 183.23026483130667, 187.10460525240927, 175.6083993000256, 164.3135429167327, 163.52798106058623, 163.12433440722808, 154.90038846121058, 145.81234739132472, 141.88385911137706, 144.97251674707036, 142.93794282742948, 141.79126439448532, 152.88198998716888, 151.10919285101554, 155.82572968529794, 167.51015691023954]","已知过去24小时交通流量为：[167.23654933268875, 164.88769402805622, 179.28695437873745, 175.81293703601997, 192.43749491577597, 184.97024646520094, 175.576566582698, 185.96404179334425, 183.23026483130667, 187.10460525240927, 175.6083993000256, 164.3135429167327, 163.52798106058623, 163.12433440722808, 154.90038846121058, 145.81234739132472, 141.88385911137706, 144.97251674707036, 142.93794282742948, 141.79126439448532, 152.88198998716888, 151.10919285101554, 155.82572968529794, 167.51015691023954]，预测未来6小时流量为：","168, 181, 176, 149, 147, 156"
"DatetimeIndex(['2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00',
               '2024-01-02 17:00:00', '2024-01-02 18:00:00',
               '2024-01-02 19:00:00', '2024-01-02 20:00:00',
               '2024-01-02 21:00:00', '2024-01-02 22:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[188.7438214376877, 199.10907463000598, 209.75535801155846, 209.2815454729955, 216.71591421683857, 214.6094393151847, 213.71072491276993, 216.58761183649034, 209.4573188636944, 215.7720450546256, 202.20550670596216, 204.11983776248988, 192.69362492606075, 195.07357354317725, 179.8213166253774, 187.43238805752466, 171.32624067009564, 170.36155030748293, 177.5186277730591, 181.05245643337028, 189.76404458363407, 189.5819205480193, 193.28459389845258, 204.09677060254415]","已知过去24小时交通流量为：[188.7438214376877, 199.10907463000598, 209.75535801155846, 209.2815454729955, 216.71591421683857, 214.6094393151847, 213.71072491276993, 216.58761183649034, 209.4573188636944, 215.7720450546256, 202.20550670596216, 204.11983776248988, 192.69362492606075, 195.07357354317725, 179.8213166253774, 187.43238805752466, 171.32624067009564, 170.36155030748293, 177.5186277730591, 181.05245643337028, 189.76404458363407, 189.5819205480193, 193.28459389845258, 204.09677060254415]，预测未来6小时流量为：","198, 214, 203, 189, 173, 197"
"DatetimeIndex(['2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00',
               '2024-01-02 18:00:00', '2024-01-02 19:00:00',
               '2024-01-02 20:00:00', '2024-01-02 21:00:00',
               '2024-01-02 22:00:00', '2024-01-02 23:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[79.08425937683309, 81.72916593808681, 89.82027317731765, 93.19367410445581, 102.69795224582653, 96.52687261712121, 102.45027099201461, 102.13996499621317, 83.93340470915567, 97.98698149308123, 85.3293417074344, 85.82741309372679, 74.50295061928769, 72.98709556958194, 62.37802177497958, 53.878426907312274, 56.47843261791088, 52.69685064803441, 52.75002357107903, 57.870950414333116, 58.616615308743825, 70.5544788423424, 68.92577910506884, 81.0484290485121]","已知过去24小时交通流量为：[79.08425937683309, 81.72916593808681, 89.82027317731765, 93.19367410445581, 102.69795224582653, 96.52687261712121, 102.45027099201461, 102.13996499621317, 83.93340470915567, 97.98698149308123, 85.3293417074344, 85.82741309372679, 74.50295061928769, 72.98709556958194, 62.37802177497958, 53.878426907312274, 56.47843261791088, 52.69685064803441, 52.75002357107903, 57.870950414333116, 58.616615308743825, 70.5544788423424, 68.92577910506884, 81.0484290485121]，预测未来6小时流量为：","73, 106, 88, 64, 51, 74"
