time,road_id,traffic_flow,prompt,target
"DatetimeIndex(['2024-01-01 10:00:00', '2024-01-01 11:00:00',
               '2024-01-01 12:00:00', '2024-01-01 13:00:00',
               '2024-01-01 14:00:00', '2024-01-01 15:00:00',
               '2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[88.64274295962427, 101.32872756423842, 99.25091882138912, 104.24814627566558, 110.49487271297241, 108.24121178207317, 118.29588063763327, 108.74403490477151, 114.71296741922251, 100.45213014260835, 95.3249647905314, 92.68386859977257, 94.96262671123819, 80.87678361782723, 73.65772671729127, 70.63808040483264, 68.45936135682189, 69.0303447762279, 64.7656324021241, 65.66126234867224, 76.99752365661996, 89.88595432047364, 79.1103319273511, 83.08796490553851]","已知过去24小时交通流量为：[88.64274295962427, 101.32872756423842, 99.25091882138912, 104.24814627566558, 110.49487271297241, 108.24121178207317, 118.29588063763327, 108.74403490477151, 114.71296741922251, 100.45213014260835, 95.3249647905314, 92.68386859977257, 94.96262671123819, 80.87678361782723, 73.65772671729127, 70.63808040483264, 68.45936135682189, 69.0303447762279, 64.7656324021241, 65.66126234867224, 76.99752365661996, 89.88595432047364, 79.1103319273511, 83.08796490553851]，预测未来6小时流量为：","90, 110, 108, 82, 74, 92"
"DatetimeIndex(['2024-01-01 11:00:00', '2024-01-01 12:00:00',
               '2024-01-01 13:00:00', '2024-01-01 14:00:00',
               '2024-01-01 15:00:00', '2024-01-01 16:00:00',
               '2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[104.45701714540252, 107.37094632825965, 117.46153712948805, 115.577896011093, 126.62931555536224, 123.73473788539717, 124.59105935532253, 118.90591939420514, 121.28345254573041, 120.13549410093431, 111.28029590750509, 100.79291670755484, 101.5935044688551, 90.8111178978034, 96.74970322109735, 89.67210346806445, 88.52818118398355, 86.84602876825164, 80.86578825051606, 83.19074218261765, 90.80269583358256, 93.67452995015853, 106.43238250228092, 106.27725808230431]","已知过去24小时交通流量为：[104.45701714540252, 107.37094632825965, 117.46153712948805, 115.577896011093, 126.62931555536224, 123.73473788539717, 124.59105935532253, 118.90591939420514, 121.28345254573041, 120.13549410093431, 111.28029590750509, 100.79291670755484, 101.5935044688551, 90.8111178978034, 96.74970322109735, 89.67210346806445, 88.52818118398355, 86.84602876825164, 80.86578825051606, 83.19074218261765, 90.80269583358256, 93.67452995015853, 106.43238250228092, 106.27725808230431]，预测未来6小时流量为：","102, 124, 116, 93, 85, 102"
"DatetimeIndex(['2024-01-01 12:00:00', '2024-01-01 13:00:00',
               '2024-01-01 14:00:00', '2024-01-01 15:00:00',
               '2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[127.05495022555071, 135.05513331203645, 132.70723461423208, 141.23559226369332, 149.08416795656197, 154.51986734461667, 147.45323168126905, 149.29996398386186, 136.78805178574484, 140.46237029455406, 124.11369889674688, 136.19237712506404, 123.81417103607278, 119.48881223742079, 114.06069442244306, 119.32843827513753, 112.37650940715808, 104.39488654396105, 108.70515484616337, 121.90887659859366, 117.25258647612267, 116.83283632704205, 126.75230767863479, 130.30909660400522]","已知过去24小时交通流量为：[127.05495022555071, 135.05513331203645, 132.70723461423208, 141.23559226369332, 149.08416795656197, 154.51986734461667, 147.45323168126905, 149.29996398386186, 136.78805178574484, 140.46237029455406, 124.11369889674688, 136.19237712506404, 123.81417103607278, 119.48881223742079, 114.06069442244306, 119.32843827513753, 112.37650940715808, 104.39488654396105, 108.70515484616337, 121.90887659859366, 117.25258647612267, 116.83283632704205, 126.75230767863479, 130.30909660400522]，预测未来6小时流量为：","135, 148, 145, 114, 108, 126"
"DatetimeIndex(['2024-01-01 13:00:00', '2024-01-01 14:00:00',
               '2024-01-01 15:00:00', '2024-01-01 16:00:00',
               '2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[138.39269660723858, 145.6105754769616, 150.02897987105615, 163.59320464964557, 165.52170094174733, 173.52445202147427, 181.0232033476477, 168.4142954720875, 162.45322539237333, 153.81556388024939, 154.5798478721234, 156.54011798570124, 147.24158141791895, 133.28285326160844, 132.89177094069495, 136.5804563902147, 135.29594128853577, 127.43056804030779, 126.40649888532883, 130.2907344258623, 135.83955340950249, 125.07234238102541, 147.5321523879437, 153.4720488872017]","已知过去24小时交通流量为：[138.39269660723858, 145.6105754769616, 150.02897987105615, 163.59320464964557, 165.52170094174733, 173.52445202147427, 181.0232033476477, 168.4142954720875, 162.45322539237333, 153.81556388024939, 154.5798478721234, 156.54011798570124, 147.24158141791895, 133.28285326160844, 132.89177094069495, 136.5804563902147, 135.29594128853577, 127.43056804030779, 126.40649888532883, 130.2907344258623, 135.83955340950249, 125.07234238102541, 147.5321523879437, 153.4720488872017]，预测未来6小时流量为：","157, 174, 156, 128, 132, 147"
"DatetimeIndex(['2024-01-01 14:00:00', '2024-01-01 15:00:00',
               '2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[65.57058046422183, 63.521633776926066, 58.39927212035866, 69.76334294230263, 68.98118845691518, 71.1398227861136, 77.2992481337027, 76.02118624721162, 69.80796321755211, 71.02122236340678, 68.75852550658304, 53.66071086203616, 52.39233265364017, 45.95582584795184, 37.180588615146036, 38.85287974094102, 31.093049084923077, 25.515083110026872, 44.1856765341797, 37.61902376611239, 35.414575731760785, 48.461154144921736, 55.09587844945703, 61.29007550116791]","已知过去24小时交通流量为：[65.57058046422183, 63.521633776926066, 58.39927212035866, 69.76334294230263, 68.98118845691518, 71.1398227861136, 77.2992481337027, 76.02118624721162, 69.80796321755211, 71.02122236340678, 68.75852550658304, 53.66071086203616, 52.39233265364017, 45.95582584795184, 37.180588615146036, 38.85287974094102, 31.093049084923077, 25.515083110026872, 44.1856765341797, 37.61902376611239, 35.414575731760785, 48.461154144921736, 55.09587844945703, 61.29007550116791]，预测未来6小时流量为：","56, 68, 69, 49, 49, 56"
"DatetimeIndex(['2024-01-01 15:00:00', '2024-01-01 16:00:00',
               '2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[198.1794570913817, 188.8967946722422, 199.08173575837282, 202.51982154218192, 206.1710845826835, 208.7895025513647, 207.94410693477576, 205.66073480797897, 208.41401525664153, 198.98961194657738, 204.27314819082153, 193.50154018503824, 187.4764303845309, 191.336722817888, 177.71916604098195, 180.5516478681778, 179.0097430876223, 181.64391647992338, 168.02745682223397, 176.78168877414288, 181.68335526643176, 187.70046726351092, 183.67131527519558, 194.069881168524]","已知过去24小时交通流量为：[198.1794570913817, 188.8967946722422, 199.08173575837282, 202.51982154218192, 206.1710845826835, 208.7895025513647, 207.94410693477576, 205.66073480797897, 208.41401525664153, 198.98961194657738, 204.27314819082153, 193.50154018503824, 187.4764303845309, 191.336722817888, 177.71916604098195, 180.5516478681778, 179.0097430876223, 181.64391647992338, 168.02745682223397, 176.78168877414288, 181.68335526643176, 187.70046726351092, 183.67131527519558, 194.069881168524]，预测未来6小时流量为：","193, 212, 205, 175, 171, 185"
"DatetimeIndex(['2024-01-01 16:00:00', '2024-01-01 17:00:00',
               '2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[66.30588589865206, 75.72423853605969, 82.11220191507977, 77.71288568691578, 87.46313061453999, 86.07395208859501, 97.9994133846635, 87.29966394223325, 89.15708058512013, 74.95676233658475, 76.23367719177891, 64.90173991723992, 70.42976210833167, 49.14798420836168, 57.22265860277453, 50.55162512633491, 50.54131460412181, 44.31093924329455, 47.39521090073505, 52.27051986396333, 47.30364259967995, 61.78349946364038, 68.12125098672298, 71.16116033289396]","已知过去24小时交通流量为：[66.30588589865206, 75.72423853605969, 82.11220191507977, 77.71288568691578, 87.46313061453999, 86.07395208859501, 97.9994133846635, 87.29966394223325, 89.15708058512013, 74.95676233658475, 76.23367719177891, 64.90173991723992, 70.42976210833167, 49.14798420836168, 57.22265860277453, 50.55162512633491, 50.54131460412181, 44.31093924329455, 47.39521090073505, 52.27051986396333, 47.30364259967995, 61.78349946364038, 68.12125098672298, 71.16116033289396]，预测未来6小时流量为：","68, 80, 73, 58, 49, 66"
"DatetimeIndex(['2024-01-01 17:00:00', '2024-01-01 18:00:00',
               '2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[152.502413750205, 150.383256331483, 169.9796657136828, 165.67728201633588, 180.4310975243435, 178.89456391587106, 181.72013432790877, 171.97172453499743, 153.11102440677587, 158.8538430497056, 164.5943129531643, 150.28944795409217, 146.22724348014808, 148.5013482732792, 140.6297678804579, 146.27621208590438, 137.14196169677945, 128.98130752322257, 134.42263755301371, 138.72930658450596, 134.90836872755256, 144.89397066915217, 154.00432797942554, 151.22505547393436]","已知过去24小时交通流量为：[152.502413750205, 150.383256331483, 169.9796657136828, 165.67728201633588, 180.4310975243435, 178.89456391587106, 181.72013432790877, 171.97172453499743, 153.11102440677587, 158.8538430497056, 164.5943129531643, 150.28944795409217, 146.22724348014808, 148.5013482732792, 140.6297678804579, 146.27621208590438, 137.14196169677945, 128.98130752322257, 134.42263755301371, 138.72930658450596, 134.90836872755256, 144.89397066915217, 154.00432797942554, 151.22505547393436]，预测未来6小时流量为：","153, 174, 169, 147, 130, 152"
"DatetimeIndex(['2024-01-01 18:00:00', '2024-01-01 19:00:00',
               '2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[84.9761080834481, 82.56999235564587, 86.84640185595572, 86.6986497313433, 101.1806047293403, 91.11725831162711, 96.12218842440863, 100.75889826970781, 104.4853512349506, 88.61343997267123, 79.84857753020806, 72.83995619342443, 77.43152074417821, 69.59645788442256, 66.63796515751586, 60.9402297413867, 59.27284030926439, 63.191103777298146, 56.55311340342647, 49.972284996868034, 55.652575196673816, 65.48049739605196, 63.76078024169017, 82.45844839008228]","已知过去24小时交通流量为：[84.9761080834481, 82.56999235564587, 86.84640185595572, 86.6986497313433, 101.1806047293403, 91.11725831162711, 96.12218842440863, 100.75889826970781, 104.4853512349506, 88.61343997267123, 79.84857753020806, 72.83995619342443, 77.43152074417821, 69.59645788442256, 66.63796515751586, 60.9402297413867, 59.27284030926439, 63.191103777298146, 56.55311340342647, 49.972284996868034, 55.652575196673816, 65.48049739605196, 63.76078024169017, 82.45844839008228]，预测未来6小时流量为：","69, 101, 91, 60, 63, 84"
"DatetimeIndex(['2024-01-01 19:00:00', '2024-01-01 20:00:00',
               '2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00',
               '2024-01-02 17:00:00', '2024-01-02 18:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[99.0263814919835, 114.6422719942049, 114.50040088790874, 118.75318797215941, 125.41107318900112, 126.87851405994208, 125.41329173708138, 119.50454364588326, 123.81498937291838, 128.79843471083197, 115.89984824729375, 114.78403050538085, 113.86039296374915, 107.8207122138998, 93.09954437479301, 97.9819502354586, 95.0126428726884, 91.5108857713585, 84.75100773954365, 79.55401632190585, 92.44965945510555, 101.20143599157524, 103.68638337453866, 107.07020182760805]","已知过去24小时交通流量为：[99.0263814919835, 114.6422719942049, 114.50040088790874, 118.75318797215941, 125.41107318900112, 126.87851405994208, 125.41329173708138, 119.50454364588326, 123.81498937291838, 128.79843471083197, 115.89984824729375, 114.78403050538085, 113.86039296374915, 107.8207122138998, 93.09954437479301, 97.9819502354586, 95.0126428726884, 91.5108857713585, 84.75100773954365, 79.55401632190585, 92.44965945510555, 101.20143599157524, 103.68638337453866, 107.07020182760805]，预测未来6小时流量为：","113, 129, 130, 104, 98, 106"
"DatetimeIndex(['2024-01-01 20:00:00', '2024-01-01 21:00:00',
               '2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00',
               '2024-01-02 18:00:00', '2024-01-02 19:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[80.62988896855524, 88.22826531460872, 95.09649764436716, 97.67677048826927, 104.95208476415068, 103.91495631658064, 107.44888315381364, 105.80474997574025, 105.52746879373404, 96.98364218660286, 99.07106330647088, 83.62446264295457, 83.0613073552533, 71.73699101959106, 69.53582335930557, 59.9903931839364, 69.31328887157152, 70.91676700422398, 64.11798051080027, 63.56887151157219, 66.34741359916133, 71.19962237418, 80.91652308939763, 77.71518662921272]","已知过去24小时交通流量为：[80.62988896855524, 88.22826531460872, 95.09649764436716, 97.67677048826927, 104.95208476415068, 103.91495631658064, 107.44888315381364, 105.80474997574025, 105.52746879373404, 96.98364218660286, 99.07106330647088, 83.62446264295457, 83.0613073552533, 71.73699101959106, 69.53582335930557, 59.9903931839364, 69.31328887157152, 70.91676700422398, 64.11798051080027, 63.56887151157219, 66.34741359916133, 71.19962237418, 80.91652308939763, 77.71518662921272]，预测未来6小时流量为：","90, 95, 90, 85, 62, 83"
"DatetimeIndex(['2024-01-01 21:00:00', '2024-01-01 22:00:00',
               '2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00',
               '2024-01-02 17:00:00', '2024-01-02 18:00:00',
               '2024-01-02 19:00:00', '2024-01-02 20:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[136.87438648272865, 136.30149196768997, 141.4441526914292, 150.36804016413765, 146.16455178726355, 167.40333345465575, 161.9928478887652, 153.74300647229637, 156.5699487744263, 145.13595135370792, 145.8547802130144, 138.80988902152706, 134.37956534825014, 119.40699378578928, 115.54696695447181, 121.86466235845525, 120.24585755914191, 116.32356213367127, 122.89587202059495, 123.61804305348855, 124.64162848588077, 127.76492789949467, 127.4255602015664, 130.54846066635105]","已知过去24小时交通流量为：[136.87438648272865, 136.30149196768997, 141.4441526914292, 150.36804016413765, 146.16455178726355, 167.40333345465575, 161.9928478887652, 153.74300647229637, 156.5699487744263, 145.13595135370792, 145.8547802130144, 138.80988902152706, 134.37956534825014, 119.40699378578928, 115.54696695447181, 121.86466235845525, 120.24585755914191, 116.32356213367127, 122.89587202059495, 123.61804305348855, 124.64162848588077, 127.76492789949467, 127.4255602015664, 130.54846066635105]，预测未来6小时流量为：","144, 153, 147, 129, 117, 135"
"DatetimeIndex(['2024-01-01 22:00:00', '2024-01-01 23:00:00',
               '2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00',
               '2024-01-02 18:00:00', '2024-01-02 19:00:00',
               '2024-01-02 20:00:00', '2024-01-02 21:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[81.94964506558412, 76.1505961098942, 93.72834012573774, 94.78172336959237, 98.56939741907537, 108.17102687489061, 97.57629084752364, 101.10877044823454, 96.37853829138015, 93.36091145765349, 86.39033820589131, 87.7201495818148, 82.48102709211832, 77.97516478376724, 68.77500206487122, 63.44857930260245, 66.86743258084299, 57.758661463472556, 60.920701156370136, 63.262671899613565, 71.87498876789489, 67.63692018073729, 72.33844308782027, 79.00091564356974]","已知过去24小时交通流量为：[81.94964506558412, 76.1505961098942, 93.72834012573774, 94.78172336959237, 98.56939741907537, 108.17102687489061, 97.57629084752364, 101.10877044823454, 96.37853829138015, 93.36091145765349, 86.39033820589131, 87.7201495818148, 82.48102709211832, 77.97516478376724, 68.77500206487122, 63.44857930260245, 66.86743258084299, 57.758661463472556, 60.920701156370136, 63.262671899613565, 71.87498876789489, 67.63692018073729, 72.33844308782027, 79.00091564356974]，预测未来6小时流量为：","85, 95, 92, 76, 62, 80"
"DatetimeIndex(['2024-01-01 23:00:00', '2024-01-02 00:00:00',
               '2024-01-02 01:00:00', '2024-01-02 02:00:00',
               '2024-01-02 03:00:00', '2024-01-02 04:00:00',
               '2024-01-02 05:00:00', '2024-01-02 06:00:00',
               '2024-01-02 07:00:00', '2024-01-02 08:00:00',
               '2024-01-02 09:00:00', '2024-01-02 10:00:00',
               '2024-01-02 11:00:00', '2024-01-02 12:00:00',
               '2024-01-02 13:00:00', '2024-01-02 14:00:00',
               '2024-01-02 15:00:00', '2024-01-02 16:00:00',
               '2024-01-02 17:00:00', '2024-01-02 18:00:00',
               '2024-01-02 19:00:00', '2024-01-02 20:00:00',
               '2024-01-02 21:00:00', '2024-01-02 22:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[192.64195215594253, 183.289488622052, 190.0349218140952, 205.30910299656497, 196.27335230273522, 192.3033544435841, 208.09982167046041, 204.14465132848989, 203.53654463619617, 198.35927889797452, 189.9849979152015, 192.58887984508334, 188.51828696987548, 173.15756684473206, 167.85264576276154, 171.01858913832007, 162.59070552241636, 159.4953063338802, 169.8101414756122, 175.53257682888872, 155.7981196786121, 172.01883721863493, 180.8019648548304, 187.0553622686041]","已知过去24小时交通流量为：[192.64195215594253, 183.289488622052, 190.0349218140952, 205.30910299656497, 196.27335230273522, 192.3033544435841, 208.09982167046041, 204.14465132848989, 203.53654463619617, 198.35927889797452, 189.9849979152015, 192.58887984508334, 188.51828696987548, 173.15756684473206, 167.85264576276154, 171.01858913832007, 162.59070552241636, 159.4953063338802, 169.8101414756122, 175.53257682888872, 155.7981196786121, 172.01883721863493, 180.8019648548304, 187.0553622686041]，预测未来6小时流量为：","188, 201, 197, 176, 154, 178"
"DatetimeIndex(['2024-01-02 00:00:00', '2024-01-02 01:00:00',
               '2024-01-02 02:00:00', '2024-01-02 03:00:00',
               '2024-01-02 04:00:00', '2024-01-02 05:00:00',
               '2024-01-02 06:00:00', '2024-01-02 07:00:00',
               '2024-01-02 08:00:00', '2024-01-02 09:00:00',
               '2024-01-02 10:00:00', '2024-01-02 11:00:00',
               '2024-01-02 12:00:00', '2024-01-02 13:00:00',
               '2024-01-02 14:00:00', '2024-01-02 15:00:00',
               '2024-01-02 16:00:00', '2024-01-02 17:00:00',
               '2024-01-02 18:00:00', '2024-01-02 19:00:00',
               '2024-01-02 20:00:00', '2024-01-02 21:00:00',
               '2024-01-02 22:00:00', '2024-01-02 23:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[56.526101881652345, 53.19584555770694, 59.83945127449783, 68.37740426922625, 74.23211612595684, 70.16065786040934, 65.76448436427582, 68.26583796921949, 72.36024105753262, 58.521169240991696, 62.3104588810657, 59.27117519925963, 39.80238802830203, 40.415815410903605, 35.392580587406215, 31.235133848697494, 29.025536000409044, 35.04875607663429, 31.43571109365351, 35.66229821574392, 34.12662727257644, 47.00386340345725, 41.62432891301671, 51.68497390716603]","已知过去24小时交通流量为：[56.526101881652345, 53.19584555770694, 59.83945127449783, 68.37740426922625, 74.23211612595684, 70.16065786040934, 65.76448436427582, 68.26583796921949, 72.36024105753262, 58.521169240991696, 62.3104588810657, 59.27117519925963, 39.80238802830203, 40.415815410903605, 35.392580587406215, 31.235133848697494, 29.025536000409044, 35.04875607663429, 31.43571109365351, 35.66229821574392, 34.12662727257644, 47.00386340345725, 41.62432891301671, 51.68497390716603]，预测未来6小时流量为：","48, 76, 60, 34, 47, 46"
